symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SPY,2025-07-17 23:55:00+00:00,628.68,628.68,628.66,628.66,444.0,24.0,628.672539
SPY,2025-07-17 23:56:00+00:00,628.6699,628.6699,628.62,628.63,590.0,18.0,628.637475
SPY,2025-07-17 23:57:00+00:00,628.65,628.67,628.62,628.65,1463.0,27.0,628.652855
SPY,2025-07-17 23:58:00+00:00,628.71,628.78,628.71,628.74,7161.0,35.0,628.74076
SPY,2025-07-17 23:59:00+00:00,628.7601,628.7614,628.71,628.71,2876.0,30.0,628.755408
SPY,2025-07-18 08:00:00+00:00,628.74,628.85,628.68,628.85,2304.0,59.0,628.753835
SPY,2025-07-18 08:01:00+00:00,628.9,629.1,628.9,628.96,13105.0,120.0,628.958942
SPY,2025-07-18 08:02:00+00:00,628.88,628.93,628.86,628.86,870.0,30.0,628.880882
SPY,2025-07-18 08:03:00+00:00,628.89,628.91,628.87,628.91,850.0,32.0,628.885113
SPY,2025-07-18 08:04:00+00:00,628.89,628.89,628.85,628.85,724.0,15.0,628.879975
SPY,2025-07-18 08:05:00+00:00,628.84,628.84,628.84,628.84,809.0,20.0,628.84
SPY,2025-07-18 08:07:00+00:00,628.76,628.76,628.72,628.72,437.0,13.0,628.746971
SPY,2025-07-18 08:08:00+00:00,628.81,628.81,628.81,628.81,246.0,7.0,628.81
SPY,2025-07-18 08:10:00+00:00,628.72,628.72,628.7,628.72,1019.0,24.0,628.713333
SPY,2025-07-18 08:11:00+00:00,628.89,628.89,628.89,628.89,427.0,12.0,628.89
SPY,2025-07-18 08:12:00+00:00,628.91,628.91,628.91,628.91,433.0,13.0,628.91
SPY,2025-07-18 08:13:00+00:00,628.95,628.95,628.95,628.95,396.0,9.0,628.95
SPY,2025-07-18 08:14:00+00:00,628.94,628.94,628.94,628.94,385.0,7.0,628.94
SPY,2025-07-18 08:15:00+00:00,628.91,628.91,628.89,628.89,1823.0,32.0,628.897918
SPY,2025-07-18 08:16:00+00:00,628.91,628.91,628.9,628.9,778.0,7.0,628.904335
SPY,2025-07-18 08:17:00+00:00,628.9,628.91,628.89,628.91,1008.0,14.0,628.898333
SPY,2025-07-18 08:19:00+00:00,628.98,628.98,628.96,628.98,1006.0,22.0,628.971429
SPY,2025-07-18 08:20:00+00:00,629.05,629.05,629.05,629.05,336.0,17.0,629.05
SPY,2025-07-18 08:21:00+00:00,629.09,629.12,629.09,629.12,1865.0,36.0,629.116158
SPY,2025-07-18 08:22:00+00:00,629.14,629.15,629.05,629.05,738.0,15.0,629.129245
SPY,2025-07-18 08:23:00+00:00,629.02,629.02,629.02,629.02,343.0,11.0,629.02
SPY,2025-07-18 08:24:00+00:00,629.04,629.05,629.04,629.05,2269.0,27.0,629.044325
SPY,2025-07-18 08:27:00+00:00,629.06,629.06,629.06,629.06,382.0,5.0,629.06
SPY,2025-07-18 08:28:00+00:00,629.04,629.04,629.04,629.04,418.0,6.0,629.04
SPY,2025-07-18 08:31:00+00:00,628.96,628.96,628.94,628.94,347.0,12.0,628.949091
SPY,2025-07-18 08:33:00+00:00,628.96,628.97,628.96,628.97,741.0,12.0,628.963333
SPY,2025-07-18 08:34:00+00:00,628.97,628.97,628.9,628.9,2383.0,44.0,628.930276
SPY,2025-07-18 08:35:00+00:00,628.88,628.88,628.88,628.88,185.0,10.0,628.88
SPY,2025-07-18 08:36:00+00:00,628.86,628.86,628.86,628.86,214.0,4.0,628.86
SPY,2025-07-18 08:37:00+00:00,628.88,628.88,628.88,628.88,598.0,14.0,628.88
SPY,2025-07-18 08:39:00+00:00,628.91,628.94,628.91,628.94,476.0,6.0,628.9175
SPY,2025-07-18 08:41:00+00:00,628.93,628.93,628.89,628.89,570.0,13.0,628.901429
SPY,2025-07-18 08:42:00+00:00,628.82,628.86,628.82,628.86,1365.0,22.0,628.84092
SPY,2025-07-18 08:43:00+00:00,628.84,628.9,628.84,628.9,661.0,12.0,628.875
SPY,2025-07-18 08:45:00+00:00,628.92,628.93,628.91,628.93,732.0,18.0,628.92
SPY,2025-07-18 08:50:00+00:00,629.02,629.02,629.02,629.02,383.0,10.0,629.02
SPY,2025-07-18 08:52:00+00:00,629.0,629.0,629.0,629.0,428.0,9.0,629.0
SPY,2025-07-18 08:53:00+00:00,629.02,629.02,629.01,629.01,1395.0,14.0,629.011623
SPY,2025-07-18 08:54:00+00:00,629.04,629.15,629.04,629.15,1653.0,26.0,629.108676
SPY,2025-07-18 08:55:00+00:00,629.06,629.09,629.06,629.09,665.0,20.0,629.076111
SPY,2025-07-18 08:56:00+00:00,628.98,628.98,628.96,628.96,15473.0,69.0,628.962532
SPY,2025-07-18 08:57:00+00:00,628.96,628.96,628.96,628.96,2380.0,23.0,628.96
SPY,2025-07-18 08:58:00+00:00,628.95,628.95,628.95,628.95,289.0,7.0,628.95
SPY,2025-07-18 08:59:00+00:00,628.98,628.98,628.98,628.98,388.0,10.0,628.98
SPY,2025-07-18 09:00:00+00:00,629.01,629.01,628.97,628.97,643.0,15.0,628.993197
SPY,2025-07-18 09:02:00+00:00,629.03,629.03,629.03,629.03,707.0,17.0,629.03
SPY,2025-07-18 09:04:00+00:00,629.1,629.1,629.1,629.1,297.0,9.0,629.1
SPY,2025-07-18 09:06:00+00:00,629.1,629.1,629.1,629.1,601.0,4.0,629.1
SPY,2025-07-18 09:07:00+00:00,629.05,629.05,629.05,629.05,226.0,10.0,629.05
SPY,2025-07-18 09:08:00+00:00,629.06,629.06,629.06,629.06,141.0,6.0,629.06
SPY,2025-07-18 09:10:00+00:00,629.1,629.1,629.1,629.1,212.0,4.0,629.1
SPY,2025-07-18 09:12:00+00:00,629.06,629.06,629.06,629.06,194.0,7.0,629.06
SPY,2025-07-18 09:14:00+00:00,629.07,629.07,629.07,629.07,932.0,35.0,629.07
SPY,2025-07-18 09:16:00+00:00,629.1,629.1,629.1,629.1,332.0,9.0,629.1
SPY,2025-07-18 09:18:00+00:00,629.06,629.06,629.06,629.06,272.0,16.0,629.06
SPY,2025-07-18 09:20:00+00:00,629.03,629.03,629.03,629.03,203.0,4.0,629.03
SPY,2025-07-18 09:21:00+00:00,629.05,629.05,629.05,629.05,232.0,5.0,629.05
SPY,2025-07-18 09:22:00+00:00,629.06,629.06,629.06,629.06,200.0,4.0,629.06
SPY,2025-07-18 09:23:00+00:00,629.06,629.07,629.05,629.06,4650.0,27.0,629.060256
SPY,2025-07-18 09:24:00+00:00,629.06,629.07,629.06,629.06,12111.0,44.0,629.060258
SPY,2025-07-18 09:25:00+00:00,629.05,629.05,629.05,629.05,102.0,3.0,629.05
SPY,2025-07-18 09:26:00+00:00,628.94,628.94,628.94,628.94,370.0,22.0,628.94
SPY,2025-07-18 09:27:00+00:00,629.05,629.05,629.05,629.05,295.0,6.0,629.05
SPY,2025-07-18 09:30:00+00:00,629.08,629.08,629.08,629.08,367.0,12.0,629.08
SPY,2025-07-18 09:33:00+00:00,629.11,629.12,629.11,629.12,1344.0,20.0,629.11625
SPY,2025-07-18 09:35:00+00:00,629.1,629.13,629.1,629.13,3806.0,23.0,629.124375
SPY,2025-07-18 09:36:00+00:00,629.13,629.16,629.13,629.13,3046.0,17.0,629.13411
SPY,2025-07-18 09:38:00+00:00,629.12,629.12,629.12,629.12,504.0,7.0,629.12
SPY,2025-07-18 09:45:00+00:00,629.02,629.02,628.97,628.97,992.0,21.0,628.996667
SPY,2025-07-18 09:51:00+00:00,629.05,629.05,629.05,629.05,406.0,15.0,629.05
SPY,2025-07-18 09:54:00+00:00,629.01,629.02,629.01,629.02,955.0,17.0,629.011545
SPY,2025-07-18 09:59:00+00:00,628.99,628.99,628.99,628.99,254.0,10.0,628.99
SPY,2025-07-18 10:01:00+00:00,628.95,628.98,628.95,628.98,585.0,34.0,628.965
SPY,2025-07-18 10:02:00+00:00,629.02,629.02,629.01,629.01,723.0,17.0,629.015
SPY,2025-07-18 10:05:00+00:00,628.98,628.98,628.98,628.98,503.0,17.0,628.98
SPY,2025-07-18 10:06:00+00:00,629.01,629.01,629.01,629.01,447.0,14.0,629.01
SPY,2025-07-18 10:07:00+00:00,629.0,629.0,629.0,629.0,346.0,9.0,629.0
SPY,2025-07-18 10:08:00+00:00,628.93,628.96,628.92,628.96,625.0,24.0,628.936667
SPY,2025-07-18 10:09:00+00:00,628.96,628.96,628.96,628.96,452.0,9.0,628.96
SPY,2025-07-18 10:10:00+00:00,628.96,628.96,628.91,628.91,1167.0,29.0,628.95
SPY,2025-07-18 10:11:00+00:00,628.91,628.91,628.91,628.91,657.0,16.0,628.91
SPY,2025-07-18 10:12:00+00:00,628.89,628.9,628.89,628.89,588.0,7.0,628.8925
SPY,2025-07-18 10:16:00+00:00,628.85,628.85,628.85,628.85,370.0,10.0,628.85
SPY,2025-07-18 10:18:00+00:00,628.81,628.81,628.81,628.81,225.0,13.0,628.81
SPY,2025-07-18 10:19:00+00:00,628.72,628.72,628.68,628.69,959.0,31.0,628.6975
SPY,2025-07-18 10:20:00+00:00,628.62,628.62,628.56,628.57,1668.0,38.0,628.582222
SPY,2025-07-18 10:21:00+00:00,628.56,628.56,628.49,628.49,5234.0,67.0,628.495316
SPY,2025-07-18 10:22:00+00:00,628.44,628.44,628.4,628.4,682.0,26.0,628.421308
SPY,2025-07-18 10:23:00+00:00,628.41,628.42,628.33,628.33,3396.0,40.0,628.369093
SPY,2025-07-18 10:24:00+00:00,628.33,628.36,628.33,628.36,700.0,22.0,628.35
SPY,2025-07-18 10:25:00+00:00,628.38,628.38,628.38,628.38,256.0,9.0,628.38
SPY,2025-07-18 10:26:00+00:00,628.37,628.39,628.37,628.39,1114.0,21.0,628.373333
SPY,2025-07-18 10:27:00+00:00,628.38,628.38,628.38,628.38,286.0,6.0,628.38
SPY,2025-07-18 10:28:00+00:00,628.44,628.44,628.43,628.44,918.0,19.0,628.435
SPY,2025-07-18 10:29:00+00:00,628.46,628.46,628.4,628.44,4617.0,63.0,628.427807
SPY,2025-07-18 10:30:00+00:00,628.42,628.43,628.38,628.38,2694.0,54.0,628.402187
SPY,2025-07-18 10:32:00+00:00,628.33,628.33,628.33,628.33,834.0,24.0,628.33
SPY,2025-07-18 10:33:00+00:00,628.44,628.52,628.41,628.41,6913.0,91.0,628.494032
SPY,2025-07-18 10:36:00+00:00,628.4,628.4,628.4,628.4,243.0,7.0,628.4
SPY,2025-07-18 10:38:00+00:00,628.36,628.37,628.36,628.37,979.0,12.0,628.363333
SPY,2025-07-18 10:39:00+00:00,628.4,628.5,628.4,628.5,1968.0,34.0,628.426866
SPY,2025-07-18 10:40:00+00:00,628.54,628.54,628.5,628.5,2163.0,41.0,628.530909
SPY,2025-07-18 10:43:00+00:00,628.5,628.5,628.5,628.5,449.0,10.0,628.5
SPY,2025-07-18 10:44:00+00:00,628.45,628.5,628.45,628.5,1249.0,19.0,628.488182
SPY,2025-07-18 10:54:00+00:00,628.48,628.49,628.45,628.45,1375.0,26.0,628.481
SPY,2025-07-18 10:55:00+00:00,628.41,628.41,628.41,628.41,385.0,12.0,628.41
SPY,2025-07-18 10:57:00+00:00,628.49,628.5,628.49,628.5,846.0,9.0,628.4957
SPY,2025-07-18 10:58:00+00:00,628.52,628.52,628.52,628.52,800.0,20.0,628.52
SPY,2025-07-18 10:59:00+00:00,628.51,628.51,628.51,628.51,265.0,10.0,628.51
SPY,2025-07-18 11:00:00+00:00,628.45,628.65,628.41,628.65,6516.0,135.0,628.478141
SPY,2025-07-18 11:01:00+00:00,628.63,628.64,628.61,628.61,2372.0,29.0,628.63
SPY,2025-07-18 11:02:00+00:00,628.67,628.67,628.45,628.48,5424.0,97.0,628.536624
SPY,2025-07-18 11:03:00+00:00,628.5,628.5,628.45,628.46,3822.0,46.0,628.471689
SPY,2025-07-18 11:04:00+00:00,628.439,628.46,628.4,628.4,1399.0,39.0,628.43825
SPY,2025-07-18 11:05:00+00:00,628.42,628.42,628.39,628.39,630.0,23.0,628.4
SPY,2025-07-18 11:06:00+00:00,628.33,628.38,628.33,628.38,1956.0,31.0,628.3648
SPY,2025-07-18 11:07:00+00:00,628.32,628.36,628.32,628.35,659.0,10.0,628.333487
SPY,2025-07-18 11:08:00+00:00,628.37,628.38,628.369,628.379,1978.0,22.0,628.373861
SPY,2025-07-18 11:09:00+00:00,628.38,628.429,628.38,628.429,1505.0,23.0,628.407833
SPY,2025-07-18 11:10:00+00:00,628.46,628.46,628.38,628.38,3646.0,49.0,628.422317
SPY,2025-07-18 11:11:00+00:00,628.41,628.42,628.37,628.39,6642.0,51.0,628.3905
SPY,2025-07-18 11:13:00+00:00,628.43,628.47,628.43,628.47,1324.0,18.0,628.437641
SPY,2025-07-18 11:14:00+00:00,628.36,628.36,628.33,628.33,508.0,15.0,628.345
SPY,2025-07-18 11:15:00+00:00,628.33,628.39,628.33,628.39,1266.0,19.0,628.349164
SPY,2025-07-18 11:16:00+00:00,628.38,628.42,628.35,628.35,2446.0,30.0,628.385584
SPY,2025-07-18 11:17:00+00:00,628.37,628.37,628.34,628.36,806.0,12.0,628.353333
SPY,2025-07-18 11:18:00+00:00,628.33,628.33,628.24,628.24,1835.0,55.0,628.281478
SPY,2025-07-18 11:19:00+00:00,628.24,628.24,628.18,628.19,4230.0,52.0,628.212219
SPY,2025-07-18 11:20:00+00:00,628.21,628.33,628.21,628.32,1197.0,21.0,628.261429
SPY,2025-07-18 11:21:00+00:00,628.3,628.369,628.28,628.369,535.0,13.0,628.311316
SPY,2025-07-18 11:22:00+00:00,628.34,628.38,628.33,628.35,4839.0,78.0,628.349333
SPY,2025-07-18 11:23:00+00:00,628.38,628.45,628.38,628.43,1821.0,27.0,628.427059
SPY,2025-07-18 11:25:00+00:00,628.38,628.4,628.37,628.4,4608.0,69.0,628.383385
SPY,2025-07-18 11:26:00+00:00,628.41,628.42,628.4,628.4,953.0,20.0,628.41
SPY,2025-07-18 11:27:00+00:00,628.36,628.41,628.36,628.41,716.0,15.0,628.397469
SPY,2025-07-18 11:28:00+00:00,628.41,628.41,628.41,628.41,172.0,3.0,628.41
SPY,2025-07-18 11:29:00+00:00,628.41,628.42,628.41,628.42,486.0,13.0,628.415
SPY,2025-07-18 11:30:00+00:00,628.42,628.46,628.42,628.45,1281.0,34.0,628.44
SPY,2025-07-18 11:31:00+00:00,628.45,628.48,628.45,628.45,2133.0,32.0,628.465078
SPY,2025-07-18 11:32:00+00:00,628.43,628.43,628.43,628.43,537.0,15.0,628.43
SPY,2025-07-18 11:33:00+00:00,628.42,628.42,628.42,628.42,755.0,25.0,628.42
SPY,2025-07-18 11:34:00+00:00,628.45,628.46,628.45,628.46,713.0,17.0,628.455
SPY,2025-07-18 11:35:00+00:00,628.46,628.46,628.46,628.46,254.0,12.0,628.46
SPY,2025-07-18 11:36:00+00:00,628.48,628.48,628.46,628.46,767.0,11.0,628.475
SPY,2025-07-18 11:37:00+00:00,628.45,628.45,628.41,628.41,581.0,13.0,628.4325
SPY,2025-07-18 11:38:00+00:00,628.389,628.389,628.36,628.38,758.0,17.0,628.373167
SPY,2025-07-18 11:39:00+00:00,628.429,628.429,628.37,628.42,7292.0,49.0,628.417865
SPY,2025-07-18 11:40:00+00:00,628.4,628.4,628.4,628.4,1024.0,14.0,628.4
SPY,2025-07-18 11:41:00+00:00,628.36,628.36,628.35,628.35,2292.0,26.0,628.351669
SPY,2025-07-18 11:42:00+00:00,628.38,628.449,628.38,628.449,647.0,8.0,628.421261
SPY,2025-07-18 11:43:00+00:00,628.42,628.42,628.42,628.42,484.0,18.0,628.42
SPY,2025-07-18 11:46:00+00:00,628.47,628.5,628.45,628.48,6937.0,85.0,628.46817
SPY,2025-07-18 11:47:00+00:00,628.52,628.56,628.47,628.47,3651.0,51.0,628.51876
SPY,2025-07-18 11:48:00+00:00,628.42,628.54,628.41,628.54,2103.0,43.0,628.474633
SPY,2025-07-18 11:49:00+00:00,628.52,628.52,628.48,628.49,1360.0,30.0,628.509
SPY,2025-07-18 11:50:00+00:00,628.48,628.59,628.48,628.56,9393.0,112.0,628.539057
SPY,2025-07-18 11:51:00+00:00,628.56,628.59,628.5,628.59,6534.0,56.0,628.526878
SPY,2025-07-18 11:52:00+00:00,628.63,628.67,628.63,628.66,3860.0,57.0,628.662604
SPY,2025-07-18 11:53:00+00:00,628.67,628.67,628.54,628.54,14053.0,98.0,628.599488
SPY,2025-07-18 11:54:00+00:00,628.58,628.67,628.58,628.67,3678.0,52.0,628.636125
SPY,2025-07-18 11:55:00+00:00,628.67,628.67,628.57,628.58,2857.0,28.0,628.592162
SPY,2025-07-18 11:56:00+00:00,628.57,628.57,628.5,628.5,2530.0,31.0,628.513105
SPY,2025-07-18 11:57:00+00:00,628.49,628.55,628.49,628.54,2478.0,21.0,628.517753
SPY,2025-07-18 11:58:00+00:00,628.51,628.53,628.51,628.53,376.0,15.0,628.52
SPY,2025-07-18 11:59:00+00:00,628.51,628.52,628.48,628.48,870.0,12.0,628.502743
SPY,2025-07-18 12:00:00+00:00,629.2,629.65,628.21,628.7,58666.0,1466.0,628.599548
SPY,2025-07-18 12:01:00+00:00,629.36,629.36,628.64,628.64,9319.0,460.0,628.853294
SPY,2025-07-18 12:02:00+00:00,628.6401,628.6401,628.62,628.62,1011.0,71.0,628.623
SPY,2025-07-18 12:03:00+00:00,628.6,628.6,628.55,628.58,1766.0,52.0,628.573841
SPY,2025-07-18 12:04:00+00:00,628.56,628.679,628.56,628.61,2680.0,45.0,628.650491
SPY,2025-07-18 12:05:00+00:00,628.59,628.59,628.49,628.49,8965.0,92.0,628.532829
SPY,2025-07-18 12:06:00+00:00,628.5,628.55,628.5,628.55,14097.0,70.0,628.522906
SPY,2025-07-18 12:07:00+00:00,628.62,628.62,628.54,628.54,714.0,39.0,628.5925
SPY,2025-07-18 12:08:00+00:00,628.4507,628.47,628.44,628.45,1360.0,44.0,628.453022
SPY,2025-07-18 12:09:00+00:00,628.53,628.56,628.53,628.56,696.0,42.0,628.545
SPY,2025-07-18 12:10:00+00:00,628.5999,628.5999,628.5999,628.5999,520.0,18.0,628.5999
SPY,2025-07-18 12:11:00+00:00,628.61,628.61,628.58,628.59,3294.0,78.0,628.599524
SPY,2025-07-18 12:12:00+00:00,628.6599,628.68,628.61,628.61,1858.0,62.0,628.662544
SPY,2025-07-18 12:13:00+00:00,628.66,628.66,628.58,628.59,1974.0,40.0,628.607536
SPY,2025-07-18 12:14:00+00:00,628.57,628.67,628.57,628.67,1132.0,50.0,628.642
SPY,2025-07-18 12:15:00+00:00,628.58,628.719,628.58,628.7,17679.0,257.0,628.64989
SPY,2025-07-18 12:16:00+00:00,628.7,628.8188,628.7,628.8,3278.0,78.0,628.741113
SPY,2025-07-18 12:17:00+00:00,628.76,628.81,628.67,628.67,7712.0,117.0,628.737767
